mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_max_iter,param_tol,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.00762168566385905,0.0020947633950408624,0.0011166731516520183,0.001025817417736536,0.01,1000,0.01,"{'alpha': 0.01, 'max_iter': 1000, 'tol': 0.01}",-13.572117994912945,-4.940779375616378,-26.486191047805416,-14.999696139444913,8.853612277862782,29
0.0543670654296875,0.013079588648385083,0.00047508875528971356,0.00020398585475826247,0.01,2000,0.0001,"{'alpha': 0.01, 'max_iter': 2000, 'tol': 0.0001}",-7.663832777526571,-6.098196521366056,-28.309921452579626,-14.023983583824085,10.121884535141625,25
0.01746535301208496,0.0027465637427732206,0.00023659070332845053,1.860106380480185e-05,0.01,2000,0.001,"{'alpha': 0.01, 'max_iter': 2000, 'tol': 0.001}",-7.472567339972598,-6.308736508065653,-27.784472100645285,-13.85525864956118,9.860894688134579,21
0.006107330322265625,0.0020425648757306856,0.0002962748209635417,0.00011258833391361478,0.01,2000,0.01,"{'alpha': 0.01, 'max_iter': 2000, 'tol': 0.01}",-13.572117994912945,-4.940779375616378,-26.486191047805416,-14.999696139444913,8.853612277862782,29
0.06380224227905273,0.0212838136323892,0.00040276845296223957,0.00014040355661573814,0.01,5000,0.0001,"{'alpha': 0.01, 'max_iter': 5000, 'tol': 0.0001}",-7.663832777526571,-6.129381454003437,-28.309921452579626,-14.034378561369877,10.113752315375415,26
0.01628843943277995,0.0037462026951658213,0.00045800209045410156,0.0002633195501186255,0.01,5000,0.001,"{'alpha': 0.01, 'max_iter': 5000, 'tol': 0.001}",-7.472567339972598,-6.308736508065653,-27.784472100645285,-13.85525864956118,9.860894688134579,21
0.007157961527506511,0.0016723574043147557,0.00044043858846028644,0.00016618879033146163,0.01,5000,0.01,"{'alpha': 0.01, 'max_iter': 5000, 'tol': 0.01}",-13.572117994912945,-4.940779375616378,-26.486191047805416,-14.999696139444913,8.853612277862782,29
0.01204975446065267,0.004387051660691215,0.0003666083017985026,0.00016429333387568836,0.1,1000,0.0001,"{'alpha': 0.1, 'max_iter': 1000, 'tol': 0.0001}",-6.786840625828156,-19.358526077371298,-25.450704048654032,-17.19869025061783,7.771041009859202,34
0.012459516525268555,0.004619916314288436,0.00023794174194335938,2.3369885930715266e-05,0.1,1000,0.001,"{'alpha': 0.1, 'max_iter': 1000, 'tol': 0.001}",-6.809643870155706,-19.359026993470266,-25.62919813475736,-17.265956332794445,7.824304623948295,37
0.0037533442179361978,0.001473014393861441,0.0003293355305989583,0.0001589683278217169,0.1,1000,0.01,"{'alpha': 0.1, 'max_iter': 1000, 'tol': 0.01}",-6.300755380604106,-19.795725094172187,-25.849938590167508,-17.315473021647932,8.17134745305059,40
0.01595314343770345,0.006940435645755913,0.00025343894958496094,3.630596496661382e-05,0.1,2000,0.0001,"{'alpha': 0.1, 'max_iter': 2000, 'tol': 0.0001}",-6.786840625828156,-19.358526077371298,-25.450704048654032,-17.19869025061783,7.771041009859202,34
0.012679497400919596,0.005500472567504064,0.00028832753499348957,6.490631699685043e-05,0.1,2000,0.001,"{'alpha': 0.1, 'max_iter': 2000, 'tol': 0.001}",-6.809643870155706,-19.359026993470266,-25.62919813475736,-17.265956332794445,7.824304623948295,37
0.00426793098449707,0.0006734727169062773,0.00043574968973795575,0.0001257932112313391,0.1,2000,0.01,"{'alpha': 0.1, 'max_iter': 2000, 'tol': 0.01}",-6.300755380604106,-19.795725094172187,-25.849938590167508,-17.315473021647932,8.17134745305059,40
0.015186707178751627,0.0066635242993813605,0.0003094673156738281,3.369049402743472e-05,0.1,5000,0.0001,"{'alpha': 0.1, 'max_iter': 5000, 'tol': 0.0001}",-6.786840625828156,-19.358526077371298,-25.450704048654032,-17.19869025061783,7.771041009859202,34
0.013177633285522461,0.005389995151358009,0.00028967857360839844,3.022059335999734e-05,0.1,5000,0.001,"{'alpha': 0.1, 'max_iter': 5000, 'tol': 0.001}",-6.809643870155706,-19.359026993470266,-25.62919813475736,-17.265956332794445,7.824304623948295,37
0.0031682650248209634,0.0010457258366657993,0.00022371610005696615,3.147205518732691e-05,0.1,5000,0.01,"{'alpha': 0.1, 'max_iter': 5000, 'tol': 0.01}",-6.300755380604106,-19.795725094172187,-25.849938590167508,-17.315473021647932,8.17134745305059,40
0.003013451894124349,0.0006866016123716517,0.00035635630289713543,0.0001766059328003537,1.0,1000,0.0001,"{'alpha': 1.0, 'max_iter': 1000, 'tol': 0.0001}",-3.3838966436235896,-19.225444196369033,-13.913912075954537,-12.174417638649054,6.5832128878198635,16
0.0022382736206054688,0.0011411384859521135,0.00023643175760904947,4.102293255060352e-05,1.0,1000,0.001,"{'alpha': 1.0, 'max_iter': 1000, 'tol': 0.001}",-3.383850161005793,-19.22510019457993,-13.91380900407759,-12.174253119887771,6.583101683462881,13
0.0013701915740966797,0.00010424591661533585,0.00021560986836751303,3.427556735159119e-05,1.0,1000,0.01,"{'alpha': 1.0, 'max_iter': 1000, 'tol': 0.01}",-3.3858027698441946,-19.221404251999562,-13.91380900407759,-12.17367200864045,6.580913115344863,10
0.0021060307820638022,0.0008331881548069623,0.00020798047383626303,1.4221867534807546e-05,1.0,2000,0.0001,"{'alpha': 1.0, 'max_iter': 2000, 'tol': 0.0001}",-3.3838966436235896,-19.225444196369033,-13.913912075954537,-12.174417638649054,6.5832128878198635,16
0.0017856756846110027,0.0006240455393751234,0.00020917256673177084,1.9422295421272428e-05,1.0,2000,0.001,"{'alpha': 1.0, 'max_iter': 2000, 'tol': 0.001}",-3.383850161005793,-19.22510019457993,-13.91380900407759,-12.174253119887771,6.583101683462881,13
0.0016269683837890625,0.0007261892034510576,0.00020766258239746094,2.3450823645919786e-05,1.0,2000,0.01,"{'alpha': 1.0, 'max_iter': 2000, 'tol': 0.01}",-3.3858027698441946,-19.221404251999562,-13.91380900407759,-12.17367200864045,6.580913115344863,10
0.0025419394175211587,0.00045895695514166785,0.000370025634765625,0.00023537706430631976,1.0,5000,0.0001,"{'alpha': 1.0, 'max_iter': 5000, 'tol': 0.0001}",-3.3838966436235896,-19.225444196369033,-13.913912075954537,-12.174417638649054,6.5832128878198635,16
0.002060969670613607,0.0007128448474238583,0.0002513726552327474,5.119372428584092e-05,1.0,5000,0.001,"{'alpha': 1.0, 'max_iter': 5000, 'tol': 0.001}",-3.383850161005793,-19.22510019457993,-13.91380900407759,-12.174253119887771,6.583101683462881,13
0.001741329828898112,0.0006639311007742109,0.00023396809895833334,5.848219778606097e-05,1.0,5000,0.01,"{'alpha': 1.0, 'max_iter': 5000, 'tol': 0.01}",-3.3858027698441946,-19.221404251999562,-13.91380900407759,-12.17367200864045,6.580913115344863,10
0.0009864171346028645,0.00039269937279821487,0.00020694732666015625,2.758727219790082e-05,10.0,1000,0.0001,"{'alpha': 10.0, 'max_iter': 1000, 'tol': 0.0001}",-3.560413700456119,-19.05873891572105,-13.521501510148621,-12.046884708775265,6.412508201564535,1
0.001373291015625,0.0010081568451525034,0.00022141138712565103,5.0673655284343024e-05,10.0,1000,0.001,"{'alpha': 10.0, 'max_iter': 1000, 'tol': 0.001}",-3.560413700456119,-19.05873891572105,-13.521501510148621,-12.046884708775265,6.412508201564535,1
0.0007944901784261068,0.00010934818603544287,0.00020043055216471353,1.1254322240487794e-05,10.0,1000,0.01,"{'alpha': 10.0, 'max_iter': 1000, 'tol': 0.01}",-3.560413700456119,-19.05873891572105,-13.521501510148621,-12.046884708775265,6.412508201564535,1
0.0009088516235351562,8.472775969860184e-05,0.00023404757181803385,8.778064264605253e-07,10.0,2000,0.0001,"{'alpha': 10.0, 'max_iter': 2000, 'tol': 0.0001}",-3.560413700456119,-19.05873891572105,-13.521501510148621,-12.046884708775265,6.412508201564535,1
0.0008649031321207682,1.6556315943399795e-06,0.0002570152282714844,5.252897522645328e-05,10.0,2000,0.001,"{'alpha': 10.0, 'max_iter': 2000, 'tol': 0.001}",-3.560413700456119,-19.05873891572105,-13.521501510148621,-12.046884708775265,6.412508201564535,1
0.0008142789204915365,6.344632520420578e-05,0.0002586046854654948,2.8696416032339243e-05,10.0,2000,0.01,"{'alpha': 10.0, 'max_iter': 2000, 'tol': 0.01}",-3.560413700456119,-19.05873891572105,-13.521501510148621,-12.046884708775265,6.412508201564535,1
0.0008640289306640625,7.613010496945712e-05,0.00023476282755533853,4.019472953924113e-06,10.0,5000,0.0001,"{'alpha': 10.0, 'max_iter': 5000, 'tol': 0.0001}",-3.560413700456119,-19.05873891572105,-13.521501510148621,-12.046884708775265,6.412508201564535,1
0.0007642904917399088,3.568818116500367e-05,0.00021696090698242188,1.0512069551967908e-05,10.0,5000,0.001,"{'alpha': 10.0, 'max_iter': 5000, 'tol': 0.001}",-3.560413700456119,-19.05873891572105,-13.521501510148621,-12.046884708775265,6.412508201564535,1
0.0007709662119547526,9.05223432394286e-06,0.000240325927734375,1.6334717877350463e-05,10.0,5000,0.01,"{'alpha': 10.0, 'max_iter': 5000, 'tol': 0.01}",-3.560413700456119,-19.05873891572105,-13.521501510148621,-12.046884708775265,6.412508201564535,1
