mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_max_iter,param_tol,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.07115475336710612,0.00385487950588212,0.0005350112915039062,0.00026534913199234686,0.0001,1000,0.0001,"{'alpha': 0.0001, 'max_iter': 1000, 'tol': 0.0001}",-54.07559512311065,-29.859574264221056,-80.0003674994915,-54.64517896227441,20.473854968030373,53
0.06107266743977865,0.012201302373268424,0.0005296866099039713,0.00019246256013690955,0.0001,1000,0.001,"{'alpha': 0.0001, 'max_iter': 1000, 'tol': 0.001}",-54.07559512311065,-29.859574264221056,-80.0003674994915,-54.64517896227441,20.473854968030373,53
0.04598275820414225,0.029076803881615935,0.00040022532145182293,8.961184304731828e-05,0.0001,1000,0.01,"{'alpha': 0.0001, 'max_iter': 1000, 'tol': 0.01}",-54.07559512311065,-29.859574264221056,-73.5018768008463,-52.47901539605934,17.852627123072672,50
0.11585855484008789,0.023240108952065387,0.0007417201995849609,0.0005998350851890624,0.0001,2000,0.0001,"{'alpha': 0.0001, 'max_iter': 2000, 'tol': 0.0001}",-52.87972926124867,-26.691074271871642,-82.86064760655408,-54.14381704655813,22.948546513113396,51
0.1350065072377523,0.011812510092023751,0.0005794366200764974,0.00012839031724756018,0.0001,2000,0.001,"{'alpha': 0.0001, 'max_iter': 2000, 'tol': 0.001}",-52.87972926124867,-26.691074271871642,-82.86064760655408,-54.14381704655813,22.948546513113396,51
0.0754861831665039,0.05124114670377782,0.00044163068135579425,0.00012441313101967645,0.0001,2000,0.01,"{'alpha': 0.0001, 'max_iter': 2000, 'tol': 0.01}",-52.87972926124867,-26.691074271871642,-73.5018768008463,-51.02422677798887,19.15541656121844,49
0.2826322714487712,0.031583298293433454,0.000515143076578776,0.0002060727727396371,0.0001,5000,0.0001,"{'alpha': 0.0001, 'max_iter': 5000, 'tol': 0.0001}",-39.32503814421533,-23.677331803404424,-81.6775631988294,-48.22664438214972,24.500825233613863,47
0.335478941599528,0.012611399704749171,0.0005687077840169271,0.0003100552319098698,0.0001,5000,0.001,"{'alpha': 0.0001, 'max_iter': 5000, 'tol': 0.001}",-39.32503814421533,-23.677331803404424,-81.6775631988294,-48.22664438214972,24.500825233613863,47
0.23952507972717285,0.16489370251561175,0.000682989756266276,0.0002750845100035286,0.0001,5000,0.01,"{'alpha': 0.0001, 'max_iter': 5000, 'tol': 0.01}",-39.32503814421533,-23.677331803404424,-73.5018768008463,-45.50141558282203,20.80435931479466,46
0.043886661529541016,0.00916972519978327,0.0003151893615722656,1.9908546202827755e-05,0.001,1000,0.0001,"{'alpha': 0.001, 'max_iter': 1000, 'tol': 0.0001}",-28.54509835180058,-18.943128356185486,-77.75850790599333,-41.74891153799313,25.76260506870236,38
0.06009133656819662,0.0048062010522288805,0.0007143815358479818,4.439852149707193e-05,0.001,1000,0.001,"{'alpha': 0.001, 'max_iter': 1000, 'tol': 0.001}",-28.54509835180058,-18.943128356185486,-77.75850790599333,-41.74891153799313,25.76260506870236,38
0.0337519645690918,0.019882193299798942,0.00045998891194661457,0.00017528250431050654,0.001,1000,0.01,"{'alpha': 0.001, 'max_iter': 1000, 'tol': 0.01}",-29.829880849282283,-22.15365420492361,-78.72243077329283,-43.5686552758329,25.054235339469063,40
0.08483513196309407,0.008095907046254418,0.0005028247833251953,0.00020775467202658904,0.001,2000,0.0001,"{'alpha': 0.001, 'max_iter': 2000, 'tol': 0.0001}",-17.949273922196003,-12.59882303256966,-62.21046432047441,-30.919520425080023,22.233596328965994,24
0.09913325309753418,0.007585423510682316,0.00033362706502278644,4.481268719219462e-05,0.001,2000,0.001,"{'alpha': 0.001, 'max_iter': 2000, 'tol': 0.001}",-18.287618339457786,-12.59882303256966,-66.79453676564987,-32.56032604589244,24.318394762188888,28
0.03394357363382975,0.020176756172646013,0.00048041343688964844,0.00025410574164079676,0.001,2000,0.01,"{'alpha': 0.001, 'max_iter': 2000, 'tol': 0.01}",-29.829880849282283,-22.15365420492361,-78.72243077329283,-43.5686552758329,25.054235339469063,40
0.19544227917989096,0.004895951253548181,0.0005180835723876953,0.00021066014098600948,0.001,5000,0.0001,"{'alpha': 0.001, 'max_iter': 5000, 'tol': 0.0001}",-18.84656453900912,-13.964929861306182,-46.78551994677949,-26.532338115698263,14.459163645563251,19
0.16828044255574545,0.10367111733905522,0.000326236089070638,3.0038428175501303e-05,0.001,5000,0.001,"{'alpha': 0.001, 'max_iter': 5000, 'tol': 0.001}",-18.287618339457786,-13.964929861306182,-66.79453676564987,-33.01569498880461,23.95035174075245,29
0.07839441299438477,0.06995868340976459,0.00032591819763183594,4.3395237937283185e-05,0.001,5000,0.01,"{'alpha': 0.001, 'max_iter': 5000, 'tol': 0.01}",-29.829880849282283,-22.15365420492361,-78.72243077329283,-43.5686552758329,25.054235339469063,40
0.04042426745096842,0.00845896802136037,0.0002666314442952474,2.0029368102310844e-05,0.01,1000,0.0001,"{'alpha': 0.01, 'max_iter': 1000, 'tol': 0.0001}",-19.648823391377302,-16.381568466761596,-51.887725731694886,-29.306039196611263,16.023278144878038,23
0.030379613240559895,0.011411021077299074,0.00024549166361490887,3.3054786848514634e-05,0.01,1000,0.001,"{'alpha': 0.01, 'max_iter': 1000, 'tol': 0.001}",-18.498971859942806,-15.127216991695253,-49.57311029232954,-27.733099714655868,15.504445152870648,20
