mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.029961665471394856,0.0017397803509106972,0.0005799134572347006,0.0002643986676908447,0.01,3,1,2,50,0.6,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50, 'subsample': 0.6}",-3.4972046421305385,-14.736300326649678,-17.042518846621515,-11.75867460513391,5.917126297320937,3
0.0420076052347819,0.003996581545257999,0.0006252924601236979,0.0003407560280738179,0.01,3,1,2,50,0.8,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50, 'subsample': 0.8}",-3.4446657355513812,-15.019650110762376,-18.13610941897388,-12.20014175509588,6.320435106412037,18
0.051842053731282554,0.0037758372895556162,0.0006546179453531901,0.00037366514320719135,0.01,3,1,2,50,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50, 'subsample': 1.0}",-3.51025727180709,-15.707787844861402,-18.049674660467232,-12.422573259045242,6.374069378168741,52
0.0780177116394043,0.004650449281236193,0.0004932880401611328,3.0906871503754496e-05,0.01,3,1,2,100,0.6,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100, 'subsample': 0.6}",-3.7951282074533013,-12.226965692923208,-19.97854056908448,-12.00021148982033,6.608795756067204,10
0.08732644716898601,0.013486562897742974,0.00046126047770182293,1.627001799935556e-05,0.01,3,1,2,100,0.8,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100, 'subsample': 0.8}",-3.658341592503953,-13.078322685367048,-21.063742759605933,-12.600135679158976,7.113765742400126,90
0.1045091946919759,0.002485183819207066,0.0005225340525309244,7.895611612755688e-05,0.01,3,1,2,100,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100, 'subsample': 1.0}",-3.7278422135141422,-13.902452723712788,-21.464980187114964,-13.031758374780631,7.267282727429139,190
0.1556997299194336,0.009675256296862016,0.0012625853220621746,0.00052568646929091,0.01,3,1,2,200,0.6,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200, 'subsample': 0.6}",-4.247220648321304,-10.600559811212097,-23.051833508545922,-12.633204656026441,7.810339301404432,103
0.1776569684346517,0.006207666154602674,0.0011039574940999348,0.00033166782839726377,0.01,3,1,2,200,0.8,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200, 'subsample': 0.8}",-4.120906684857457,-11.442576729578036,-24.295571484403414,-13.286351632946301,8.33882103434403,254
0.20081639289855957,0.008288715990345322,0.000930627187093099,0.0004563698365786046,0.01,3,1,2,200,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200, 'subsample': 1.0}",-4.195919281745144,-12.407775905706814,-24.954332412694004,-13.852675866715321,8.53595262607048,410
0.04019967714945475,0.0023601185271443074,0.00042502085367838543,1.904299736360427e-05,0.01,3,1,5,50,0.6,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50, 'subsample': 0.6}",-3.4972046421305385,-14.577932860829092,-17.042518846621515,-11.705885449860382,5.8909748187508715,1
0.045652310053507485,0.00017408217447119698,0.0005962848663330078,0.00030093544012159033,0.01,3,1,5,50,0.8,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50, 'subsample': 0.8}",-3.4446657355513812,-15.019650110762376,-18.13610941897388,-12.20014175509588,6.320435106412037,18
0.052387078603108726,0.004078748238862762,0.00039951006571451825,1.3093982707910338e-05,0.01,3,1,5,50,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50, 'subsample': 1.0}",-3.51025727180709,-15.707787844861402,-18.049674660467232,-12.422573259045242,6.374069378168741,52
0.07723577817281087,0.0031602974239030835,0.000667572021484375,0.0002902460035204301,0.01,3,1,5,100,0.6,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100, 'subsample': 0.6}",-3.7951282074533013,-12.250890096516267,-19.97854056908448,-12.008186291018015,6.609078996327789,12
0.09185536702473958,0.004951697426678389,0.0004753271738688151,5.8573168985647456e-06,0.01,3,1,5,100,0.8,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100, 'subsample': 0.8}",-3.658341592503953,-13.078322685367048,-21.063742759605933,-12.600135679158976,7.113765742400126,90
0.09402298927307129,0.00454225104310797,0.000482638676961263,3.095730573308193e-05,0.01,3,1,5,100,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100, 'subsample': 1.0}",-3.7278422135141422,-13.902452723712788,-21.464980187114964,-13.031758374780631,7.267282727429139,190
