mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_l1_ratio,param_max_iter,param_tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
0.19741898775100708,0.07999519759075431,0.000385284423828125,0.00016839737325462445,0.001,0.3,5000,0.01,"{'alpha': 0.001, 'l1_ratio': 0.3, 'max_iter': 5000, 'tol': 0.01}",-19.726346401714856,-9.715422947361688,-19.873868922111953,-50.2246830043439,-24.885080318883098,15.198180354220346,140
0.05562257766723633,0.005011195155221498,0.0005965232849121094,0.00010933916068554883,0.001,0.5,1000,0.0001,"{'alpha': 0.001, 'l1_ratio': 0.5, 'max_iter': 1000, 'tol': 0.0001}",-36.705653354998105,-10.327436901147896,-20.266468202674574,-71.99887585023683,-34.82460857726435,23.438831818339494,282
0.05661952495574951,0.009170545513783183,0.00034046173095703125,0.00016259841202909825,0.001,0.5,1000,0.001,"{'alpha': 0.001, 'l1_ratio': 0.5, 'max_iter': 1000, 'tol': 0.001}",-36.705653354998105,-10.327436901147896,-20.045873481840466,-71.99887585023683,-34.769459897055825,23.473254686879027,281
0.055193543434143066,0.020012596483297444,0.00026917457580566406,3.994880982240417e-05,0.001,0.5,1000,0.01,"{'alpha': 0.001, 'l1_ratio': 0.5, 'max_iter': 1000, 'tol': 0.01}",-36.705653354998105,-10.327436901147896,-19.86910857935642,-70.94944319475937,-34.46291050756545,23.085694184598697,274
0.09921127557754517,0.007687258193160984,0.00040394067764282227,0.0001588811084934431,0.001,0.5,2000,0.0001,"{'alpha': 0.001, 'l1_ratio': 0.5, 'max_iter': 2000, 'tol': 0.0001}",-19.0275699778098,-9.797964447343285,-20.046707111957975,-62.77827339001333,-27.912628731781098,20.521764248979228,213
0.09942173957824707,0.03705365485759648,0.0005570054054260254,0.0002631671563345076,0.001,0.5,2000,0.001,"{'alpha': 0.001, 'l1_ratio': 0.5, 'max_iter': 2000, 'tol': 0.001}",-19.0275699778098,-9.797964447343285,-20.045873481840466,-62.77827339001333,-27.91242032425172,20.521844133887313,212
0.06667792797088623,0.03089347749431944,0.00045484304428100586,0.00017653824194469102,0.001,0.5,2000,0.01,"{'alpha': 0.001, 'l1_ratio': 0.5, 'max_iter': 2000, 'tol': 0.01}",-30.07612089936684,-10.10963176432843,-19.86910857935642,-70.94944319475937,-32.75107610945277,23.156266553784207,257
0.23512864112854004,0.013729468321425574,0.000633537769317627,0.00013070388054259457,0.001,0.5,5000,0.0001,"{'alpha': 0.001, 'l1_ratio': 0.5, 'max_iter': 5000, 'tol': 0.0001}",-20.416426673953712,-9.885465208928522,-19.550825710478303,-50.79617434806434,-25.16222298535622,15.366271120795366,151
0.2148866057395935,0.10392528637284718,0.0005075931549072266,0.00015697586796764102,0.001,0.5,5000,0.001,"{'alpha': 0.001, 'l1_ratio': 0.5, 'max_iter': 5000, 'tol': 0.001}",-21.351308124942165,-9.885465208928522,-20.045873481840466,-50.79617434806434,-25.519705290943875,15.253423554611823,165
0.06863349676132202,0.03597467179818164,0.0005214810371398926,0.00020667091264347758,0.001,0.5,5000,0.01,"{'alpha': 0.001, 'l1_ratio': 0.5, 'max_iter': 5000, 'tol': 0.01}",-30.07612089936684,-10.10963176432843,-19.86910857935642,-70.94944319475937,-32.75107610945277,23.156266553784207,257
0.0553889274597168,0.006739873938624604,0.0004982948303222656,0.00024513662191782834,0.001,0.7,1000,0.0001,"{'alpha': 0.001, 'l1_ratio': 0.7, 'max_iter': 1000, 'tol': 0.0001}",-37.808113465258266,-10.780111657556517,-20.60684909188644,-74.31477820475413,-35.877463104863835,24.20858992643596,297
0.05257636308670044,0.018420692935378537,0.00027638673782348633,1.544703559940476e-05,0.001,0.7,1000,0.001,"{'alpha': 0.001, 'l1_ratio': 0.7, 'max_iter': 1000, 'tol': 0.001}",-37.808113465258266,-10.780111657556517,-19.937817887962233,-74.31477820475413,-35.71020530388279,24.315591919202493,290
0.05644834041595459,0.023498803572466198,0.00045287609100341797,0.000213567193480393,0.001,0.7,1000,0.01,"{'alpha': 0.001, 'l1_ratio': 0.7, 'max_iter': 1000, 'tol': 0.01}",-37.808113465258266,-10.765999162949571,-20.04601048569283,-74.31477820475413,-35.7337253296637,24.301710197275135,291
0.10184109210968018,0.009438045621396917,0.0005547404289245605,0.00015377179343939963,0.001,0.7,2000,0.0001,"{'alpha': 0.001, 'l1_ratio': 0.7, 'max_iter': 2000, 'tol': 0.0001}",-18.726280787350426,-10.066318865126648,-20.68577258975895,-63.182360427777745,-28.165183167503443,20.608287489780995,216
0.09604281187057495,0.044213193671025004,0.0003814697265625,0.00014160969801127373,0.001,0.7,2000,0.001,"{'alpha': 0.001, 'l1_ratio': 0.7, 'max_iter': 2000, 'tol': 0.001}",-18.726280787350426,-10.066318865126648,-19.937817887962233,-63.88468741996685,-28.15377624010154,20.977569986718482,215
