mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.06348927815755208,0.008864143529929,0.012297550837198893,0.002398533741197925,0.6,0.01,5,100,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",-4.613117028666066,-12.291911288117792,-21.04764315170027,-12.650890489494708,6.714167199409486,40
0.062155961990356445,0.00338238734081605,0.01612393061319987,0.0005388594765135937,0.6,0.01,5,100,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",-5.046123044584502,-11.445245302172406,-20.769345221970262,-12.42023785624239,6.455895846445468,27
0.10566496849060059,0.014290801844490263,0.014744758605957031,0.005257522589228736,0.6,0.01,5,200,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.6}",-5.564732350032596,-10.089683691562986,-24.91543990662032,-13.523285316071968,8.264570399079771,82
0.09044559796651204,0.003024676198793467,0.0191800594329834,0.004413918362215807,0.6,0.01,5,200,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.8}",-5.626237343619617,-10.282110782789388,-24.728138994921228,-13.545495707110078,8.132565095434218,85
0.10557206471761067,0.011767187520111955,0.012076934178670248,0.003158989619902465,0.6,0.01,5,200,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 200, 'subsample': 1.0}",-6.4796071973470815,-9.224330460162271,-24.531237183292827,-13.41172494693406,7.942125690613691,72
0.24106852213541666,0.018094605056307642,0.018182913462320965,0.007907507055254726,0.6,0.01,5,500,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 500, 'subsample': 0.6}",-6.483543690356517,-8.633454987573792,-27.519245475677494,-14.212081384535935,9.45043179817378,136
0.23797758420308432,0.02158438904374911,0.013670682907104492,0.002764475594044568,0.6,0.01,5,500,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 500, 'subsample': 0.8}",-6.50208602418265,-9.020888713538826,-27.70116445626176,-14.408046397994411,9.455733094451292,173
0.24432929356892905,0.020132769038140323,0.012901703516642252,0.0033058210941028982,0.6,0.01,5,500,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 500, 'subsample': 1.0}",-7.561003110645128,-8.355241488847351,-27.391891616130994,-14.436045405207826,9.166903036873887,182
0.042124430338541664,0.0047245254248358265,0.012917518615722656,0.0022744301298271764,0.6,0.01,7,50,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 50, 'subsample': 0.6}",-3.830437685627026,-14.65710087694348,-17.78104559879816,-12.089528053789556,5.9776911896599465,12
0.04810142517089844,0.01214533209876488,0.013216257095336914,0.003037141658491609,0.6,0.01,7,50,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 50, 'subsample': 0.8}",-3.8918062557739015,-14.524379761003813,-17.643455612174293,-12.019880542984003,5.886784762224803,7
0.04703076680501302,0.0029070928944363024,0.011942625045776367,0.003481940564729192,0.6,0.01,7,50,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 50, 'subsample': 1.0}",-4.087710279193077,-13.793322840244803,-17.497859613901202,-11.792964244446361,5.654443808700772,2
0.0733479658762614,0.004697488534023775,0.012691577275594076,0.002614711330454025,0.6,0.01,7,100,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.6}",-4.51625246724747,-12.629924420167645,-21.10438466793155,-12.750187185115555,6.772610517189449,47
0.0650932788848877,0.007789315526746,0.025859673817952473,0.011248985616661116,0.6,0.01,7,100,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.8}",-4.589668583744179,-12.233450556417504,-21.036293031722302,-12.619804057294663,6.719861888657035,38
0.06872200965881348,0.0018178040134449887,0.01193857192993164,0.001784907185509705,0.6,0.01,7,100,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'subsample': 1.0}",-5.035448601563138,-11.461544646743478,-20.76272929982956,-12.419907516045392,6.4562984277607205,26
0.13487728436787924,0.02482671613907985,0.01346119244893392,0.0029425582418830436,0.6,0.01,7,200,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.6}",-5.540984402256561,-10.017640144596736,-24.99014543640171,-13.516256661085004,8.316557957076189,80
0.13375258445739746,0.011465613534615776,0.016364653905232746,0.0052828027319252405,0.6,0.01,7,200,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.8}",-5.583337463958533,-10.130088729814318,-24.74992436390699,-13.487783519226616,8.1770043036332,75
0.12701169649759927,0.015787564906924546,0.012640078862508139,0.0024831015947535643,0.6,0.01,7,200,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 200, 'subsample': 1.0}",-6.437665169582525,-9.154695704932214,-24.521101954169758,-13.371154276228166,7.961849184208904,70
0.28785284360249835,0.03424233885917135,0.022019624710083008,0.010643985626524289,0.6,0.01,7,500,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 500, 'subsample': 0.6}",-6.488746300568008,-8.412920765071943,-27.612145475182107,-14.171270846940686,9.536541823307518,130
0.29514892896016437,0.02807594626074989,0.016817410786946613,0.008423619842340217,0.6,0.01,7,500,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 500, 'subsample': 0.8}",-6.47457700085571,-8.989084525219303,-27.70409646382484,-14.389252663299951,9.470814329535497,171
0.31835103034973145,0.035775614213969686,0.019916693369547527,0.009052489244640338,0.6,0.01,7,500,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 500, 'subsample': 1.0}",-7.51496506144659,-8.474971820698814,-27.297354198096883,-14.429097026747428,9.10766838861416,181
0.05272547403971354,0.014956673522593956,0.01313328742980957,0.0022616943118880144,0.6,0.01,10,50,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 50, 'subsample': 0.6}",-3.830437685627026,-14.659131287140323,-17.77835453577292,-12.089307836180089,5.977128103109653,11
0.044095913569132485,0.003519117090447389,0.013097365697224935,0.004372607471423315,0.6,0.01,10,50,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 50, 'subsample': 0.8}",-3.8918062557739015,-14.539301922240979,-17.642826060826472,-12.024644746280451,5.888704552174122,8
0.042363643646240234,0.008043638920211831,0.01175395647684733,0.00160761357537968,0.6,0.01,10,50,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 50, 'subsample': 1.0}",-4.087710279193077,-13.828000664854487,-17.497509223590992,-11.804406722546185,5.658437726958682,3
0.0746012528737386,0.002733448108846987,0.012801329294840494,0.0011552049191861297,0.6,0.01,10,100,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 100, 'subsample': 0.6}",-4.51625246724747,-12.639079682406877,-21.100756660953518,-12.752029603535954,6.771066538405682,48
0.0744318962097168,0.0005261323118468145,0.011543353398640951,0.0019679104791070485,0.6,0.01,10,100,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 100, 'subsample': 0.8}",-4.589708685421042,-12.268953770422682,-21.04363469617058,-12.634099050671436,6.7222475704965925,39
0.07027403513590495,0.007091238801396707,0.020117918650309246,0.00646173851073796,0.6,0.01,10,100,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 100, 'subsample': 1.0}",-5.03554252335239,-11.532356082402705,-20.76151586864139,-12.443138158132163,6.4523227035586475,30
0.11591696739196777,0.009567182766255898,0.013581673304239908,0.0029349808461304324,0.6,0.01,10,200,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 200, 'subsample': 0.6}",-5.537475814702926,-10.035962139951595,-24.983614049902958,-13.519017334852492,8.312112775288513,81
0.15523560841878256,0.0023763313801582068,0.015203714370727539,0.0038389972202148587,0.6,0.01,10,200,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 200, 'subsample': 0.8}",-5.578647335927372,-10.162382191218287,-24.75420103694009,-13.498410188028581,8.1760739164847,78
0.135603666305542,0.0234712539064012,0.012657721837361654,0.0026059187802498426,0.6,0.01,10,200,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 200, 'subsample': 1.0}",-6.436095490916938,-9.204524929469066,-24.519842786201767,-13.38682106886259,7.952952483537999,71
0.2860867182413737,0.026149282309778393,0.016504526138305664,0.0003885706475244432,0.6,0.01,10,500,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 500, 'subsample': 0.6}",-6.499462589257527,-8.44041609681821,-27.64274318894921,-14.194207291674983,9.542507129150534,133
0.2779700756072998,0.009314890904148089,0.01493398348490397,0.0031039586794048175,0.6,0.01,10,500,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 500, 'subsample': 0.8}",-6.48452621229545,-9.023864535832656,-27.762177468523944,-14.423522738884017,9.488654357626459,177
0.2942848205566406,0.02334962314221185,0.012992064158121744,0.000747152001228797,0.6,0.01,10,500,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 500, 'subsample': 1.0}",-7.498934882537508,-8.554634736441335,-27.297047956381782,-14.450205858453542,9.094307357250436,184
0.045356432596842446,0.004746096180440431,0.009824037551879883,0.0005996655580960927,0.6,0.05,3,50,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.6}",-5.456452788963352,-9.582812783082058,-26.487454911549396,-13.84224016119827,9.09882057419675,98
0.03439768155415853,0.006187168570945093,0.012821038564046225,0.00258850243815171,0.6,0.05,3,50,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.8}",-5.710818901911357,-9.413896701925234,-26.382741468065223,-13.83581902396727,8.999894199818705,95
0.04137102762858073,0.003973922857918915,0.01674660046895345,0.005084769629494821,0.6,0.05,3,50,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 50, 'subsample': 1.0}",-6.200494625435572,-10.569601339755845,-25.01570279800126,-13.928599587730892,8.040114699292552,105
0.06391398111979167,0.0016655386268667658,0.014314651489257812,0.001244781841256884,0.6,0.05,3,100,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.6}",-6.549165227084876,-8.576194909021824,-27.813613200996656,-14.312991112367785,9.58218172505071,148
0.059670448303222656,0.009081061340160559,0.026415586471557617,0.012055431921289583,0.6,0.05,3,100,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",-6.531870977869951,-8.731812418392238,-27.993911331786602,-14.41919824268293,9.640697145402012,175
0.055092414220174156,0.008370687771656784,0.011745691299438477,0.0031726923768882107,0.6,0.05,3,100,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",-7.009829304321317,-10.287152426734608,-26.938082308394435,-14.745021346483455,8.724993349675952,243
0.08924301465352376,0.006296742535763878,0.013800621032714844,0.0028141553215078807,0.6,0.05,3,200,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.6}",-6.760437643020187,-8.068885063158765,-28.639908530222954,-14.489743745467303,10.019926188670954,199
0.08478530248006184,0.00421602034768408,0.014693816502888998,0.003959211507692748,0.6,0.05,3,200,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",-6.764396483839446,-8.47996484977812,-28.17714396124043,-14.473835098285997,9.714981525104974,193
0.08720970153808594,0.0035366729522872207,0.016395409901936848,0.003180270573292145,0.6,0.05,3,200,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",-7.340827628134484,-10.108745960405658,-27.08166651712712,-14.843746701889087,8.726983214019892,264
0.18358190854390463,0.01206390747156088,0.021229664484659832,0.01597201522029445,0.6,0.05,3,500,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 500, 'subsample': 0.6}",-7.782472083755736,-9.061745560658498,-28.296828623571134,-15.047015422661788,9.383577766552953,317
0.1914505958557129,0.005640389028727913,0.016077756881713867,0.001947067023861943,0.6,0.05,3,500,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 500, 'subsample': 0.8}",-6.959800932717648,-8.865052031211983,-29.196961486485563,-15.007271483471731,10.063729336029843,305
0.21795344352722168,0.03745037988887081,0.014713525772094727,0.0024926417184003486,0.6,0.05,3,500,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 500, 'subsample': 1.0}",-7.597689479717842,-10.008480137568087,-27.41565184168641,-15.007273819657447,8.829075517937806,306
0.043025573094685875,0.0013762159008509408,0.01741798718770345,0.005696299447210238,0.6,0.05,5,50,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.6}",-5.666943395475553,-9.981988470325213,-26.071545213035446,-13.906825692945404,8.780288691204515,102
0.04351504643758138,0.0032916051665616854,0.013177712758382162,0.002643909415065163,0.6,0.05,5,50,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.8}",-6.431436083857562,-9.666590250435593,-25.891767987514097,-13.996598107269085,8.514217735854066,112
0.04085000356038412,0.0018258716024128709,0.01630059878031413,0.0052047880356336,0.6,0.05,5,50,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 50, 'subsample': 1.0}",-6.880532415225654,-8.679241954743611,-25.03860831173107,-13.532794227233445,8.168910874453875,84
0.06542388598124187,0.002575167783408454,0.010152975718180338,0.0006942607197139674,0.6,0.05,5,100,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.6}",-6.545623674497483,-9.141287530192264,-27.780086494406127,-14.488999233031956,9.457769932883654,198
0.06387066841125488,0.008281932673661209,0.009758392969767252,0.00044510074711786235,0.6,0.05,5,100,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",-7.147880150965189,-9.42744195459702,-27.41822850727182,-14.664516870944675,9.066126364333119,228
0.06177743275960287,0.003254777833990919,0.023013989130655926,0.008777471589271288,0.6,0.05,5,100,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",-7.487458222991899,-8.488782450393975,-26.84967992339455,-14.275306865593473,8.900816662893384,142
0.10371168454488118,0.012078758377961568,0.01324160893758138,0.0027748600138038245,0.6,0.05,5,200,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.6}",-6.588201288254175,-8.359998480819007,-27.745483445350533,-14.231227738141238,9.583358729686038,138
0.10206023852030437,0.004504798601848566,0.018644412358601887,0.0008791555351621695,0.6,0.05,5,200,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.8}",-7.230714197241073,-9.04261042957841,-27.81896537567057,-14.697430000830018,9.307765930808658,234
0.10738722483317058,0.013324266551092699,0.016096035639444988,0.0052542680920914875,0.6,0.05,5,200,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 200, 'subsample': 1.0}",-7.624817364103639,-8.412402957200108,-27.15179982477457,-14.396340048692773,9.025201321523483,172
0.23207863171895346,0.009844701413790662,0.017922004063924152,0.0017061788947831196,0.6,0.05,5,500,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 500, 'subsample': 0.6}",-7.226568481621724,-8.108150378919033,-26.64697797638259,-13.993898945641115,8.954313797608123,111
0.23447179794311523,0.013642033696701583,0.026121218999226887,0.01505359691260279,0.6,0.05,5,500,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 500, 'subsample': 0.8}",-7.33338941659175,-9.088423584379262,-28.25978919462715,-14.89386739853272,9.478253542610386,269
0.22492329279581705,0.004105307709494301,0.01756000518798828,0.0009236870549818526,0.6,0.05,5,500,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 500, 'subsample': 1.0}",-7.616139661489623,-8.4122263111953,-27.322696273527225,-14.450354082070717,9.107920860764489,185
0.04113006591796875,0.0030899286514506495,0.01506368319193522,0.003831480084514746,0.6,0.05,7,50,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 50, 'subsample': 0.6}",-5.684361307790107,-9.758214616271028,-26.080899207128084,-13.841158377063072,8.813153498611252,97
0.043157339096069336,0.0001432069618625098,0.01422723134358724,0.0031508747336189582,0.6,0.05,7,50,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 50, 'subsample': 0.8}",-6.314738072670052,-9.48336111965827,-25.703009250873286,-13.833702814400537,8.491971481568,94
0.051348606745402016,0.005046025514131394,0.01395106315612793,0.0027004354107745907,0.6,0.05,7,50,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 50, 'subsample': 1.0}",-6.796635715887014,-8.668039673494146,-25.024264242268682,-13.496313210549948,8.187216842347004,77
0.07245397567749023,0.00274976961643491,0.01692358652750651,0.003473625943842801,0.6,0.05,7,100,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.6}",-6.521899117229875,-8.880473742039111,-27.64390418987491,-14.3487590163813,9.450269218507353,161
0.07708954811096191,0.0021001956975050854,0.01416015625,0.0017874496507404639,0.6,0.05,7,100,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.8}",-6.909214374879668,-9.270952133987402,-27.539558299667917,-14.573241602844996,9.219127862671554,214
0.08237107594807942,0.016656743533103098,0.024380286534627277,0.01266191440979363,0.6,0.05,7,100,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 100, 'subsample': 1.0}",-7.462959269014968,-8.706133312233321,-26.82067255884085,-14.329921713363047,8.846864338596147,153
0.11681962013244629,0.001597708784601712,0.012114683787027994,0.0016468891285085566,0.6,0.05,7,200,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.6}",-6.535681360342879,-8.11491101748225,-27.740846417827,-14.130479598550709,9.645553562615952,128
0.12563840548197427,0.008420655542282133,0.013692299524943033,0.0037158938595138395,0.6,0.05,7,200,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.8}",-6.963327363408016,-9.137096609818427,-28.023856063111147,-14.708093345445862,9.457394664107499,236
0.13927205403645834,0.012442803458279677,0.015142599741617838,0.006950222625572932,0.6,0.05,7,200,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 200, 'subsample': 1.0}",-7.560434356539234,-8.86311361894747,-27.082898496585976,-14.502148824024227,8.911815754301479,201
0.27008334795633954,0.009889411319622647,0.014322678248087565,0.002707423985825992,0.6,0.05,7,500,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 500, 'subsample': 0.6}",-7.173254480492081,-8.169653630633302,-26.53032968520347,-13.957745932109617,8.89946063863873,109
0.3029387791951497,0.03535329378164921,0.018100261688232422,0.005722213706231515,0.6,0.05,7,500,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 500, 'subsample': 0.8}",-6.893275320172787,-9.32263833050671,-28.484570800096648,-14.900161483592049,9.656693137154402,274
0.25043312708536786,0.007373231324863616,0.023068586985270183,0.0046269723653097495,0.6,0.05,7,500,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 500, 'subsample': 1.0}",-7.569238720547476,-8.94651587467087,-27.103745506290423,-14.53983336716959,8.901802786307892,207
0.054064273834228516,0.009020398237184136,0.01839105288187663,0.00492973922996088,0.6,0.05,10,50,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 50, 'subsample': 0.6}",-5.688412985131299,-9.750771228996712,-26.055210728223322,-13.831464980783778,8.801161237734867,93
