mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.34169530868530273,0.040329091101805575,0.004811922709147136,0.00017758939149358578,10,,1,10,200,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",-4.807732209200539,-9.362460147142677,-27.16787822429012,-13.779356860211111,9.647996852005695,120
0.4846506913503011,0.0347320213576021,0.008214394251505533,0.0023509208135031974,10,,1,10,300,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300}",-4.7403730701103095,-9.327816130767484,-27.598865515483258,-13.889018238787017,9.873570536924808,133
0.2059023380279541,0.05824436461159293,0.004484732945760091,0.0016763025695379222,10,,2,2,100,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",-4.721553279271416,-9.516084299691768,-27.127556493416364,-13.788398024126517,9.633162977550125,124
0.34175896644592285,0.014521690667140562,0.009184122085571289,0.003896344675751194,10,,2,2,200,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",-4.755915181609491,-9.590523303199637,-26.818821747108935,-13.721753410639353,9.469011147948233,114
0.5427660147349039,0.09240223756722861,0.011556069056193033,0.003915112435182931,10,,2,2,300,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",-4.775820935030797,-9.786121270037505,-27.24706423181482,-13.936335478961041,9.631801572941528,144
0.17333030700683594,0.009048475221652403,0.00489958127339681,0.002180908669940333,10,,2,5,100,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",-5.125315255105317,-9.690932487642899,-27.850054819487323,-14.222100854078512,9.815024609953433,160
0.36149024963378906,0.042880853103483364,0.005777120590209961,0.0012282795004873981,10,,2,5,200,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",-4.920801870851638,-9.716589797365543,-27.144703716765573,-13.927365128327585,9.54894147641797,137
0.5481816132863363,0.06929286440135224,0.010321299235026041,0.0052071801106854205,10,,2,5,300,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",-4.959488161566575,-9.86324781059246,-27.534394208344896,-14.11904339350131,9.695031125542162,157
0.16592017809549967,0.024759470390614158,0.005200544993082683,0.0023098438385982813,10,,2,10,100,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",-4.757475184984513,-9.554669905421441,-27.758022851076795,-14.023389313827584,9.907350405913954,145
0.3830838203430176,0.07234812427995702,0.007445732752482097,0.0029186247123395848,10,,2,10,200,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",-4.682891496887962,-9.777495616835468,-27.116128661306337,-13.858838591676589,9.602275868337124,128
0.5041011174519857,0.0514829949358837,0.01052387555440267,0.003442753810578985,10,,2,10,300,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300}",-4.674592470198171,-9.87138899171717,-27.569824370794656,-14.038601944236666,9.800413555534528,148
0.17022490501403809,0.022134354454373537,0.008208433787027994,0.001289413235693039,10,,4,2,100,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",-4.6485046672058665,-12.293652840015717,-27.987530736936264,-14.976562748052615,9.715144145503647,184
0.29233519236246747,0.01950568281348483,0.007663885752360026,0.0036907699232698963,10,,4,2,200,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",-4.664661020695093,-12.347401331253018,-27.361289993390702,-14.791117448446272,9.42560530424524,172
0.5023794174194336,0.03091881599997569,0.010890007019042969,0.0015564044827718535,10,,4,2,300,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 300}",-4.584370467901901,-12.334333617061906,-27.421648636996185,-14.780117573986663,9.482324360482876,166
0.1673454443613688,0.005714829717110512,0.0037887891133626304,0.0007454624816218824,10,,4,5,100,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",-4.6485046672058665,-12.293652840015717,-27.987530736936264,-14.976562748052615,9.715144145503647,184
0.35135730107625324,0.051524128749740966,0.007876873016357422,0.004435930099523305,10,,4,5,200,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",-4.664661020695093,-12.347401331253018,-27.361289993390702,-14.791117448446272,9.42560530424524,172
0.48008886973063153,0.0480693539187976,0.008138656616210938,0.002513296105741315,10,,4,5,300,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 300}",-4.584370467901901,-12.334333617061906,-27.421648636996185,-14.780117573986663,9.482324360482876,166
0.16260894139607748,0.010299483735049155,0.007111390431722005,0.0006440893199538597,10,,4,10,100,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",-4.8405855938608315,-12.386257858387282,-27.565120316637337,-14.930654589628483,9.450100021909185,181
0.30749861399332684,0.013260174464306143,0.005965073903401692,0.0014944069606820244,10,,4,10,200,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",-4.748287846871426,-12.372751791942495,-27.05417997164042,-14.725073203484778,9.257006999668164,163
0.49397508303324383,0.05864657038254418,0.018676280975341797,0.013044556926047716,10,,4,10,300,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300}",-4.579278766312959,-12.381912196868882,-27.510766397074626,-14.823985786752155,9.519666443867589,178
0.0770109494527181,0.004278568572966965,0.0060091813405354815,0.0015085060387180606,20,sqrt,1,2,100,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",-4.51338449043649,-7.690711627946218,-26.989753977024446,-13.064616698469052,9.93163088670566,68
