mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_l1_ratio,param_max_iter,param_tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
0.05897927284240723,0.0028370004834864042,0.0002906918525695801,2.137497689436835e-05,0.0001,1.0,1000,0.0001,"{'alpha': 0.0001, 'l1_ratio': 1.0, 'max_iter': 1000, 'tol': 0.0001}",-28.756088921261586,-3.5085822468331815,-7.3630636729045875,-33.52178030154566,-18.287378785636253,13.032980945175998,299
0.07330155372619629,0.004346151589663512,0.0005879402160644531,0.00017986141800332005,0.0001,1.0,1000,0.001,"{'alpha': 0.0001, 'l1_ratio': 1.0, 'max_iter': 1000, 'tol': 0.001}",-28.756088921261586,-3.5085822468331815,-7.3630636729045875,-33.52178030154566,-18.287378785636253,13.032980945175998,299
0.06435120105743408,0.028703171344242513,0.000530540943145752,0.0002669941278803524,0.0001,1.0,1000,0.01,"{'alpha': 0.0001, 'l1_ratio': 1.0, 'max_iter': 1000, 'tol': 0.01}",-28.756088921261586,-3.5085822468331815,-7.3630636729045875,-33.18258641789335,-18.202580314723175,12.934313153456516,296
0.11818927526473999,0.00510744914605717,0.00054931640625,0.0004539429953225424,0.0001,1.0,2000,0.0001,"{'alpha': 0.0001, 'l1_ratio': 1.0, 'max_iter': 2000, 'tol': 0.0001}",-38.13955209973872,-3.331787132424335,-7.586132725582681,-35.90828689856447,-21.24143971407755,15.873607600960483,323
0.13396817445755005,0.003945709650201274,0.0005888938903808594,0.00017819017654129336,0.0001,1.0,2000,0.001,"{'alpha': 0.0001, 'l1_ratio': 1.0, 'max_iter': 2000, 'tol': 0.001}",-38.13955209973872,-3.331787132424335,-7.586132725582681,-35.90828689856447,-21.24143971407755,15.873607600960483,323
0.10339617729187012,0.05361984582370888,0.0004280209541320801,0.00023076845593948225,0.0001,1.0,2000,0.01,"{'alpha': 0.0001, 'l1_ratio': 1.0, 'max_iter': 2000, 'tol': 0.01}",-38.13955209973872,-3.331787132424335,-7.54709965695163,-33.18258641789335,-20.55025632675201,15.284934200844212,320
0.25954049825668335,0.025651130182803863,0.0005584359169006348,0.0003046259161526297,0.0001,1.0,5000,0.0001,"{'alpha': 0.0001, 'l1_ratio': 1.0, 'max_iter': 5000, 'tol': 0.0001}",-29.798830976513834,-3.981085235816173,-7.794119753521178,-38.861412918196145,-20.108862221011833,14.639943004140227,318
0.29050105810165405,0.0674725455820991,0.0003573298454284668,4.936139143288721e-05,0.0001,1.0,5000,0.001,"{'alpha': 0.0001, 'l1_ratio': 1.0, 'max_iter': 5000, 'tol': 0.001}",-29.798830976513834,-3.981085235816173,-7.737330254614959,-36.44326525410777,-19.490127930263185,13.895474822040198,314
0.20012331008911133,0.14099557552699837,0.00042569637298583984,0.00017742519726353465,0.0001,1.0,5000,0.01,"{'alpha': 0.0001, 'l1_ratio': 1.0, 'max_iter': 5000, 'tol': 0.01}",-30.612539386412614,-3.449676890000914,-7.54709965695163,-33.18258641789335,-18.697975587814625,13.30989696253264,308
0.07262486219406128,0.007912805558933965,0.000310361385345459,4.855708400799065e-05,0.001,0.1,1000,0.0001,"{'alpha': 0.001, 'l1_ratio': 0.1, 'max_iter': 1000, 'tol': 0.0001}",-17.206158430240066,-3.3177496265735185,-7.297825852992974,-31.819567318205763,-14.910325307003081,10.994672277596147,229
