mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_eta0,param_learning_rate,param_loss,param_max_iter,param_penalty,param_tol,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.004413286844889323,0.0023016625557486423,0.00038544336954752606,0.00021564081457140188,0.0001,0.001,constant,squared_error,5000,l2,0.0001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'squared_error', 'max_iter': 5000, 'penalty': 'l2', 'tol': 0.0001}",-3684.9415864431207,-2588.502851931531,-2138.4483846285466,-2803.9642743343998,649.4756984022182,1306
0.005433400472005208,0.000800434585626873,0.00022705396016438803,2.5277117317177212e-05,0.0001,0.001,constant,squared_error,5000,l1,0.001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'squared_error', 'max_iter': 5000, 'penalty': 'l1', 'tol': 0.001}",-3684.7436100490186,-2588.5674487981883,-2138.414715884561,-2803.9085915772557,649.39054405497,1294
0.006241718928019206,0.0034462960922944925,0.00030461947123209637,0.00012334904699041154,0.0001,0.001,constant,squared_error,5000,l1,0.0001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'squared_error', 'max_iter': 5000, 'penalty': 'l1', 'tol': 0.0001}",-3684.7436100490186,-2588.5674487981883,-2138.414715884561,-2803.9085915772557,649.39054405497,1294
0.005786736806233724,0.0016781662331098607,0.0002516905466715495,2.5362428111278336e-05,0.0001,0.001,constant,squared_error,5000,elasticnet,0.001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'squared_error', 'max_iter': 5000, 'penalty': 'elasticnet', 'tol': 0.001}",-3684.9120048439067,-2588.512132473857,-2138.443295443428,-2803.955810920397,649.4630352455931,1300
0.005385955174763997,0.00100422255207615,0.0002810955047607422,6.781573302967781e-05,0.0001,0.001,constant,squared_error,5000,elasticnet,0.0001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'squared_error', 'max_iter': 5000, 'penalty': 'elasticnet', 'tol': 0.0001}",-3684.9120048439067,-2588.512132473857,-2138.443295443428,-2803.955810920397,649.4630352455931,1300
0.025613069534301758,0.0039249746668423985,0.00043924649556477863,0.00019309160772785106,0.0001,0.001,constant,huber,1000,l2,0.001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'huber', 'max_iter': 1000, 'penalty': 'l2', 'tol': 0.001}",-3444.276266962252,-2870.7409801435674,-2185.020938131637,-2833.3460617458186,514.7684144276633,1369
0.058255672454833984,0.012953766236469754,0.0004731019337972005,0.00013758443750047137,0.0001,0.001,constant,huber,1000,l2,0.0001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'huber', 'max_iter': 1000, 'penalty': 'l2', 'tol': 0.0001}",-3576.4300109146407,-2965.337559679402,-2215.8612680656447,-2919.209612886563,556.4067257027701,1468
0.042990684509277344,0.025707782600556717,0.0004543463389078776,0.00018421198593707974,0.0001,0.001,constant,huber,1000,l1,0.001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'huber', 'max_iter': 1000, 'penalty': 'l1', 'tol': 0.001}",-3431.7055268788313,-2866.6291989914184,-2182.530363663388,-2826.955029844546,510.74466998145846,1348
0.06843860944112141,0.04384375533441448,0.0003636678059895833,4.2926086447087284e-05,0.0001,0.001,constant,huber,1000,l1,0.0001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'huber', 'max_iter': 1000, 'penalty': 'l1', 'tol': 0.0001}",-3568.781641421518,-2962.348480412503,-2209.782212443127,-2913.6374447590497,555.8773460256152,1453
0.02799081802368164,0.006251905094864734,0.000530242919921875,0.00020746882823762756,0.0001,0.001,constant,huber,1000,elasticnet,0.001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'huber', 'max_iter': 1000, 'penalty': 'elasticnet', 'tol': 0.001}",-3442.364245002198,-2870.1566248504314,-2184.640109090976,-2832.3869929812013,514.1578287724892,1360
