mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.08711902300516765,0.0049808402839860945,0.00046594937642415363,1.5590865624450525e-05,0.01,3,1,5,100,0.8,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100, 'subsample': 0.8}",-9.95828793663602,-28.82063474139282,-45.436425437637546,-28.07178270522213,14.493565116148392,107
0.09577266375223796,0.009589404451968507,0.0006422996520996094,0.00027418952045200835,0.01,3,1,5,100,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100, 'subsample': 1.0}",-9.693772642732345,-29.99573371333058,-45.16449217147192,-28.284666175844947,14.5313179044436,122
0.15886966387430826,0.009337293449266239,0.0008560021718343099,0.0003372874043913957,0.01,3,1,5,200,0.6,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200, 'subsample': 0.6}",-10.759431613020652,-23.377857652421763,-54.16370558433858,-29.433664949927003,18.229780603227145,197
0.18734494845072427,0.01093959967408477,0.0006046295166015625,1.3254586371987268e-05,0.01,3,1,5,200,0.8,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200, 'subsample': 0.8}",-10.676780225522974,-23.85096913483085,-54.84716984382055,-29.791639734724793,18.51530007210948,242
0.19760656356811523,0.01511683137816529,0.0006932417551676432,0.00012157280025192599,0.01,3,1,5,200,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200, 'subsample': 1.0}",-10.364267726605519,-24.576948436268655,-54.98360609111222,-29.9749407513288,18.611377878360166,287
0.037024895350138344,0.005970373158392818,0.0003707408905029297,5.266838558763152e-06,0.01,3,1,10,50,0.6,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 50, 'subsample': 0.6}",-9.516788227282634,-32.86986541268759,-37.57690443498946,-26.65451935831989,12.269621709168838,65
0.04530000686645508,0.0029332461793647466,0.000421444574991862,2.2789734579318246e-05,0.01,3,1,10,50,0.8,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 50, 'subsample': 0.8}",-9.889656168374875,-32.10808726713734,-37.05488627078758,-26.350876568766598,11.81373601359404,26
0.04912837346394857,0.003693003610708351,0.0006098747253417969,0.0003189732898343294,0.01,3,1,10,50,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 50, 'subsample': 1.0}",-9.708117443669677,-32.623183773399475,-36.996624419607635,-26.44264187889226,11.967037417458362,35
0.07689770062764485,0.004626141899338323,0.0007107257843017578,0.00034968005888350587,0.01,3,1,10,100,0.6,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100, 'subsample': 0.6}",-9.578306926935223,-28.360507898125835,-45.84386234623863,-27.9275590570999,14.80851581561211,94
0.09725371996561687,0.009176575198470188,0.0006379286448160807,0.0002599447298188669,0.01,3,1,10,100,0.8,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100, 'subsample': 0.8}",-9.95828793663602,-28.43639505743181,-45.36833538022302,-27.92100612476362,14.460684269268592,92
0.0959013303120931,0.006347340432250442,0.0004554589589436849,6.527426782729171e-06,0.01,3,1,10,100,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100, 'subsample': 1.0}",-9.693772642732345,-29.99573371333058,-45.16449217147192,-28.284666175844947,14.5313179044436,122
