mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.14328781763712564,0.006628054592891545,0.006154616673787435,0.0019744744887004438,10,sqrt,2,10,200,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",-11.566257608479141,-17.63988056582525,-57.702182865770126,-28.96944034669151,20.467862507807236,86
0.2050943374633789,0.003369460492350323,0.006550709406534831,0.00037365145180054616,10,sqrt,2,10,300,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300}",-11.318599741491598,-17.957666427803236,-57.36217622026804,-28.879480796520955,20.32186434307936,81
0.07740537325541179,0.009722993973328117,0.006944338480631511,0.002678426974826057,10,sqrt,4,2,100,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",-11.164275281375101,-28.62132633528878,-56.164341441979325,-31.98331435288107,18.52437513453585,124
0.15443340937296549,0.00410609079671428,0.005023638407389323,0.0004681018090542641,10,sqrt,4,2,200,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",-11.12514609676892,-29.42241588985072,-56.632814235072196,-32.39345874056394,18.69683193417299,145
0.2190539836883545,0.01641740289374474,0.008104085922241211,0.0025612291903693825,10,sqrt,4,2,300,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 300}",-10.985265962455646,-29.2267236635655,-56.86466788609185,-32.358885837371,18.86067708452168,136
0.08444460233052571,0.003836329360817845,0.003252108891805013,1.2091894193254264e-05,10,sqrt,4,5,100,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",-11.164275281375101,-28.62132633528878,-56.164341441979325,-31.98331435288107,18.52437513453585,124
0.13073372840881348,0.008586300594709153,0.009929577509562174,0.004069774656498782,10,sqrt,4,5,200,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",-11.12514609676892,-29.42241588985072,-56.632814235072196,-32.39345874056394,18.69683193417299,145
0.20984943707784018,0.010676393023929996,0.009874979654947916,0.0026857138187898685,10,sqrt,4,5,300,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 300}",-10.985265962455646,-29.2267236635655,-56.86466788609185,-32.358885837371,18.86067708452168,136
0.07399185498555501,0.007315989825475572,0.006151358286539714,0.002121406791248854,10,sqrt,4,10,100,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",-11.20677811562862,-27.845242248431965,-58.09700605464512,-32.38300880623523,19.409909205404496,142
0.1401979128519694,0.005394573933632202,0.005397319793701172,0.0007131993880604733,10,sqrt,4,10,200,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",-11.088761778326552,-28.466347117206205,-58.2617360208842,-32.60561497213899,19.47943408663629,157
0.21199234326680502,0.016528301912762503,0.008973916371663412,0.004139956815449703,10,sqrt,4,10,300,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300}",-10.98278316389182,-28.57149348429017,-58.043920518463246,-32.53273238888175,19.415736272774495,151
0.0769654909769694,0.0051456167056773815,0.004225889841715495,0.0012733867093889142,10,log2,1,2,100,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",-11.288354833396651,-19.305650585641377,-53.054526402621576,-27.8828439405532,18.097503626617325,31
0.1425943374633789,0.010450999221865766,0.007240692774454753,0.0019183740771114275,10,log2,1,2,200,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",-11.47358194163314,-20.10920311443319,-53.42719722218179,-28.336660759416038,18.088573801381937,54
0.22040184338887533,0.005269783985705413,0.008526166280110678,0.003011180406743688,10,log2,1,2,300,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",-11.300987569414017,-19.584331060231232,-53.13067719515053,-28.005331941598595,18.08527348294471,35
0.0841206709543864,0.004822867576551687,0.0057888031005859375,0.001861634708992969,10,log2,1,5,100,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",-11.330363322838755,-16.766250483041755,-54.53974228161714,-27.545452029165883,19.216416540375118,10
0.14802098274230957,0.005839343838454376,0.00735934575398763,0.001673303610691727,10,log2,1,5,200,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",-11.566815677159823,-16.954109310466144,-54.56682370761142,-27.695916231745798,19.127466892843984,30
0.22303994496663412,0.018798122774346608,0.009624322255452475,0.003639613954477146,10,log2,1,5,300,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",-11.442060699665385,-16.41522782639312,-53.25272801578108,-27.036672180613195,18.648400923083127,3
0.0695350170135498,0.015541293595994043,0.0043239593505859375,0.000709981866518061,10,log2,1,10,100,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",-11.029464378222917,-15.952038983107563,-54.6224084301716,-27.201303930500696,19.493514548375106,4
0.14057699839274088,0.0032687545100907635,0.005612373352050781,0.0010161157802358659,10,log2,1,10,200,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",-11.189343175054132,-16.604604409934993,-55.26173406252069,-27.685227215836605,19.62445856509017,29
0.207867701848348,0.02893276052682601,0.007779677708943685,0.0012412714097862166,10,log2,1,10,300,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300}",-11.207845182275282,-16.478150778664748,-54.00110840910214,-27.229034790014055,19.052593430978323,7
0.08220871289571126,0.014483923131490797,0.005145629247029622,0.002312394208236881,10,log2,2,2,100,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",-11.338795137874778,-17.460895792175886,-55.0694418991232,-27.956377609724623,19.33405838541827,34
0.16906285285949707,0.0022528541397526273,0.009702682495117188,0.003384673018913108,10,log2,2,2,200,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",-11.419328157192348,-18.46239707997799,-54.2254608886612,-28.03572870861051,18.740824576484783,40
0.2243649164835612,0.00546310985869256,0.010052760442097982,0.005186892705000997,10,log2,2,2,300,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",-11.250592015503893,-18.316816061547986,-53.16234655539068,-27.576584877480855,18.32041267814533,17
0.07038132349650066,0.006786560276079384,0.0036646525065104165,0.0005611625951306177,10,log2,2,5,100,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",-11.2805970422557,-18.29840486440389,-54.56303574945159,-28.047345885370394,18.96705500568912,41
0.1421340306599935,0.0011703301654025506,0.004969278971354167,0.0001818979423967775,10,log2,2,5,200,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",-11.39091059836711,-18.365284019215174,-54.44990122609899,-28.06869861456042,18.870371124713735,47
0.20424485206604004,0.01314285820461374,0.0063215891520182295,6.811524180480996e-06,10,log2,2,5,300,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",-11.247265751951316,-17.895093965876992,-53.68761916854271,-27.60999296212367,18.638317992990522,24
0.0766757329305013,0.003795810597487805,0.006286144256591797,0.0026908816177292137,10,log2,2,10,100,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",-10.997624154254288,-16.4863474104736,-55.201211574725164,-27.561727713151015,19.672100749479434,15
0.14475774765014648,0.009177533601750533,0.005403041839599609,0.0010043456905516818,10,log2,2,10,200,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",-11.130615707506628,-17.734974660419965,-55.333172962155594,-28.06625444336073,19.4682309319171,46
0.1999201774597168,0.009085450528067753,0.00758973757425944,0.0020649507353954813,10,log2,2,10,300,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300}",-11.133619702693911,-17.686940525680928,-53.88260751819311,-27.567722582189315,18.79878330014274,16
0.07390888532002766,0.0036501419472911288,0.004889011383056641,0.0010193922158843502,10,log2,4,2,100,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",-10.681459163593106,-29.833058052176447,-55.28989948280022,-31.934805566189926,18.271858943697403,118
0.1481632391611735,0.009186036820301604,0.005392710367838542,0.0008859538016304291,10,log2,4,2,200,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",-10.86053864189346,-31.042180185186748,-54.85256355198731,-32.251760793022505,17.980023690338836,130
0.19375006357828775,0.005773964178302878,0.008061647415161133,0.001656694416650747,10,log2,4,2,300,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 300}",-10.953441281887448,-30.533930067387082,-53.16678928499208,-31.551386878088874,17.248538125090235,109
0.07958467801411946,0.007901937124813378,0.0032699902852376304,2.053939120429817e-05,10,log2,4,5,100,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",-10.681459163593106,-29.833058052176447,-55.28989948280022,-31.934805566189926,18.271858943697403,118
0.13413596153259277,0.011365590872028965,0.00598605473836263,0.001813277831914188,10,log2,4,5,200,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",-10.86053864189346,-31.042180185186748,-54.85256355198731,-32.251760793022505,17.980023690338836,130
0.22160998980204263,0.034764608996426326,0.012400309244791666,0.004724082642618776,10,log2,4,5,300,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 300}",-10.953441281887448,-30.533930067387082,-53.16678928499208,-31.551386878088874,17.248538125090235,109
0.07582465807596843,0.010864957287067807,0.0042616526285807295,0.0012762314759919204,10,log2,4,10,100,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",-10.801132624417413,-30.79704592203801,-56.652962220671036,-32.75038025570882,18.76981984632587,160
0.13933134078979492,0.007862689842753599,0.00706791877746582,0.0034555399624689245,10,log2,4,10,200,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",-10.900771540367813,-31.24994777872176,-55.52052522838033,-32.557081515823306,18.239372316497597,154
0.18413615226745605,0.01895245660580918,0.006735960642496745,0.0009712510095956417,10,log2,4,10,300,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300}",-10.911786372453808,-30.624227777245036,-53.96200489059199,-31.83267301343028,17.595938613432097,115
0.17477107048034668,0.019961284490462656,0.005035559336344401,0.0024631716569906625,10,,1,2,100,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",-12.528718278172398,-24.954033464047182,-63.61860278214869,-33.70045150812276,21.754983277534482,168
0.3692197799682617,0.07878596868206701,0.005353609720865886,0.0006655102730325415,10,,1,2,200,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",-11.651014994323848,-25.358061706235638,-63.60911619968016,-33.539397633413216,21.986537750504016,163
0.511279026667277,0.023078483718605748,0.006313641866048177,0.00022158278932406301,10,,1,2,300,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",-11.805059422354546,-26.14997859527354,-63.52251610823063,-33.82585137528624,21.80004738091292,171
0.16551868120829263,0.008990488845045108,0.0035205682118733725,0.0002515575758110922,10,,1,5,100,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",-12.28646016194447,-25.346557115042526,-64.80203169797436,-34.14501632498712,22.32384340849879,181
0.3430001735687256,0.015415413349509183,0.006666660308837891,0.001820188816752426,10,,1,5,200,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",-11.746467483279654,-25.524798948791954,-64.95959600712858,-34.07695414640006,22.55014827322868,175
0.5006279150644938,0.019754292130735027,0.010828415552775065,0.0018329667533633419,10,,1,5,300,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",-11.932170799562561,-25.978266667891905,-64.50505304983496,-34.13849683909647,22.224896015662697,178
0.1762240727742513,0.025379558431591218,0.004610220591227214,0.0018063447662988365,10,,1,10,100,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",-12.198759512231941,-25.364788031169677,-65.43790116985231,-34.33381623775131,22.64117416475104,191
0.3145960172017415,0.009201021403337954,0.0052449703216552734,0.0009121847684345858,10,,1,10,200,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",-11.522605282453366,-25.803210464037306,-64.82244697102563,-34.049420905838765,22.52729116715357,172
0.4876886208852132,0.03762776693858678,0.00937199592590332,0.004215377679342532,10,,1,10,300,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300}",-11.648232163003383,-26.086736602425567,-65.23868969350404,-34.32455281964433,22.640384222352218,190
0.17309983571370444,0.02196108415877371,0.004026651382446289,0.0007566818520196581,10,,2,2,100,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",-12.295783158331957,-26.6660613617027,-65.07625606536995,-34.67936686180153,22.28010141884575,214
0.32731175422668457,0.03740247501672804,0.01836530367533366,0.01488148905977602,10,,2,2,200,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",-11.588111093402256,-26.642239410334476,-65.04762475842097,-34.42599175405257,22.50807263681682,199
0.5792513688405355,0.016682606562992842,0.0095365842183431,0.0020688276259152863,10,,2,2,300,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",-11.764787230225599,-26.828372180059667,-64.28474275261414,-34.2926340542998,22.08125654658031,187
0.17941109339396158,0.0299879256514326,0.004050652186075847,0.0009734249822533357,10,,2,5,100,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",-12.276594177187576,-27.095506545318504,-64.54593071133037,-34.63934381127881,21.995499478322643,213
0.358745813369751,0.023285039171698534,0.008685588836669922,0.005043463962858163,10,,2,5,200,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",-11.674105417023597,-26.489584994192555,-65.02257292052445,-34.3954211105802,22.485423867732717,198
0.47551965713500977,0.09289762081804001,0.01089771588643392,0.005782520275746257,10,,2,5,300,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",-11.856070805414578,-27.081297070377055,-64.68121593879758,-34.53952793819641,22.201244640019837,208
0.17727208137512207,0.019019145166295895,0.006460348765055339,0.0023024348559434163,10,,2,10,100,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",-12.072438078664783,-25.914438237020498,-65.46417471704447,-34.483683677576586,22.62363603079594,205
0.35654107729593915,0.01538489056843533,0.010309855143229166,0.007775096685805366,10,,2,10,200,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",-11.417933045729619,-26.244135072856924,-64.84328102729681,-34.16844971529445,22.519073747265136,184
0.5441705385843912,0.01853556429740793,0.010692358016967773,0.002640391897796409,10,,2,10,300,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300}",-11.538760124798987,-26.718704233416368,-65.18516747992368,-34.480877279379676,22.57834882248336,204
0.1530123551686605,0.024228348679634693,0.0033409595489501953,8.702702707881236e-05,10,,4,2,100,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",-11.752139977329023,-29.54785345436516,-65.80546308529647,-35.70181883899688,22.492130508543294,238
0.31053439776102704,0.028320436761932542,0.005542675654093425,0.0007967366598631967,10,,4,2,200,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",-11.226529138579467,-29.322065077186497,-65.17824290996711,-35.242279041911026,22.419984459681267,220
0.48674790064493817,0.022951035485601325,0.008315483729044596,0.003349610498174233,10,,4,2,300,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 300}",-11.399027674698207,-29.801747769073415,-65.09883357781028,-35.43320300719397,22.281565692775334,229
0.16466331481933594,0.011994750831290648,0.003938515981038411,0.0010116763874471247,10,,4,5,100,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",-11.752139977329023,-29.54785345436516,-65.80546308529647,-35.70181883899688,22.492130508543294,238
0.31323671340942383,0.025298715141527716,0.009783347447713217,0.0009249605684049837,10,,4,5,200,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",-11.226529138579467,-29.322065077186497,-65.17824290996711,-35.242279041911026,22.419984459681267,220
0.4713953336079915,0.03771255577624239,0.010574976603190104,0.003344739774187248,10,,4,5,300,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 300}",-11.399027674698207,-29.801747769073415,-65.09883357781028,-35.43320300719397,22.281565692775334,229
0.1553630828857422,0.006166360548705316,0.0032869180043538413,8.041043365415989e-05,10,,4,10,100,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",-11.797974536876813,-29.562886303713626,-65.30179983448197,-35.55422022502413,22.24989725798972,235
0.3261573314666748,0.01581946252607563,0.007769346237182617,0.002972407349108041,10,,4,10,200,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",-11.166031111700123,-29.509806762346926,-64.73862277063247,-35.138153548226505,22.230075122384207,217
0.45959003766377765,0.01853527691370367,0.00942834218343099,0.0018497221451750018,10,,4,10,300,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300}",-11.301904689097292,-29.86008884029082,-65.04099370372262,-35.40099574437024,22.28599947680475,226
0.07854421933492024,0.005991455225410626,0.0048220157623291016,0.002126987647941716,20,sqrt,1,2,100,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",-11.633733140716712,-19.984493375579866,-57.53365887295046,-29.717295129749015,19.962404131193082,100
0.16582560539245605,0.008070806973286972,0.006371974945068359,0.00228035996411474,20,sqrt,1,2,200,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",-11.62986658937825,-20.072785111024647,-58.060804883430116,-29.921152194611,20.194071050291196,106
0.23186445236206055,0.008451729773239675,0.00971690813700358,0.003208172379964753,20,sqrt,1,2,300,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",-11.485453712381616,-20.001716292567775,-57.729089823894654,-29.738753276281347,20.095204852902306,103
0.08061798413594563,0.005604285216360193,0.005777676900227864,0.00204493799080938,20,sqrt,1,5,100,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",-11.987991891398206,-17.099084566449218,-56.980282232638395,-28.68911956349527,20.11339903252188,68
0.1660764217376709,0.012247734832552457,0.011548201243082682,0.004010190135613815,20,sqrt,1,5,200,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",-11.793094919746133,-17.09629173899264,-58.03387034431974,-28.974419001019502,20.661877268795333,87
0.2585330804189046,0.03634525041049762,0.012194077173868815,0.0034296761592034404,20,sqrt,1,5,300,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",-11.776543157369373,-17.165592474104294,-57.43482711968779,-28.792320917053818,20.372454185500814,74
0.08559807141621907,0.008183388204053503,0.006510257720947266,0.0022357106349169633,20,sqrt,1,10,100,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",-11.68130333655225,-16.35504008371797,-57.24690258637611,-28.427748668882106,20.467350881922638,62
0.1819461186726888,0.006831170089052426,0.006421566009521484,0.0017557787900668623,20,sqrt,1,10,200,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",-11.488786030290912,-16.5377211332105,-57.090074490803055,-28.372193884768155,20.41095190161775,56
