mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_l1_ratio,param_max_iter,param_tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
0.07852989435195923,0.02271438774248545,0.002754509449005127,0.0042020646671413016,0.0001,0.1,1000,0.0001,"{'alpha': 0.0001, 'l1_ratio': 0.1, 'max_iter': 1000, 'tol': 0.0001}",-26.972663965090483,-3.420121620475389,-7.466323173842121,-34.79639778783378,-18.163876636810443,13.09629199534048,281
0.11499154567718506,0.03593362045040931,0.0003432035446166992,1.8305128880446268e-05,0.0001,0.1,1000,0.001,"{'alpha': 0.0001, 'l1_ratio': 0.1, 'max_iter': 1000, 'tol': 0.001}",-26.972663965090483,-3.420121620475389,-7.466323173842121,-34.79639778783378,-18.163876636810443,13.09629199534048,281
0.10458099842071533,0.026486598895000067,0.00032073259353637695,4.688468926203855e-05,0.0001,0.1,1000,0.01,"{'alpha': 0.0001, 'l1_ratio': 0.1, 'max_iter': 1000, 'tol': 0.01}",-26.972663965090483,-3.420121620475389,-7.466323173842121,-34.79639778783378,-18.163876636810443,13.09629199534048,281
0.11098974943161011,0.016449503664119916,0.0004176497459411621,0.00015191495811319827,0.0001,0.1,2000,0.0001,"{'alpha': 0.0001, 'l1_ratio': 0.1, 'max_iter': 2000, 'tol': 0.0001}",-28.331241843542678,-3.3450998943843078,-7.588514238396365,-33.40373481334413,-18.167147697416873,12.91378124028977,284
0.13691824674606323,0.013537497718308308,0.0004602670669555664,0.00019612594759433257,0.0001,0.1,2000,0.001,"{'alpha': 0.0001, 'l1_ratio': 0.1, 'max_iter': 2000, 'tol': 0.001}",-28.331241843542678,-3.3450998943843078,-7.588514238396365,-33.40373481334413,-18.167147697416873,12.91378124028977,284
0.14561128616333008,0.012351036135059243,0.0004113912582397461,0.0001765393789656233,0.0001,0.1,2000,0.01,"{'alpha': 0.0001, 'l1_ratio': 0.1, 'max_iter': 2000, 'tol': 0.01}",-28.331241843542678,-3.3450998943843078,-7.588514238396365,-33.40373481334413,-18.167147697416873,12.91378124028977,284
0.256522536277771,0.02545542669182512,0.00040227174758911133,0.0001435804879953102,0.0001,0.1,5000,0.0001,"{'alpha': 0.0001, 'l1_ratio': 0.1, 'max_iter': 5000, 'tol': 0.0001}",-22.298839570197124,-3.3999582532378865,-7.668405069069103,-33.54986783690458,-16.729267682352173,11.976251935884065,262
0.341251015663147,0.027991548293916573,0.000630497932434082,0.00015588824268699276,0.0001,0.1,5000,0.001,"{'alpha': 0.0001, 'l1_ratio': 0.1, 'max_iter': 5000, 'tol': 0.001}",-22.298839570197124,-3.3999582532378865,-7.668405069069103,-33.54986783690458,-16.729267682352173,11.976251935884065,262
0.3612607717514038,0.030903642366041588,0.0005740523338317871,0.00039144603859534404,0.0001,0.1,5000,0.01,"{'alpha': 0.0001, 'l1_ratio': 0.1, 'max_iter': 5000, 'tol': 0.01}",-22.298839570197124,-3.3999582532378865,-7.668405069069103,-33.54986783690458,-16.729267682352173,11.976251935884065,262
0.050533175468444824,0.006788975073641741,0.0002675056457519531,5.88084931673976e-05,0.0001,0.3,1000,0.0001,"{'alpha': 0.0001, 'l1_ratio': 0.3, 'max_iter': 1000, 'tol': 0.0001}",-30.01163479161083,-3.333483548897119,-7.601635571149633,-34.030190406119324,-18.744236079444228,13.437480354044633,297
0.060816943645477295,0.005921126675300836,0.0003542900085449219,0.00011896716802028917,0.0001,0.3,1000,0.001,"{'alpha': 0.0001, 'l1_ratio': 0.3, 'max_iter': 1000, 'tol': 0.001}",-30.01163479161083,-3.333483548897119,-7.601635571149633,-34.030190406119324,-18.744236079444228,13.437480354044633,297
0.07153558731079102,0.004218353297632206,0.0004774928092956543,0.00018048990144893846,0.0001,0.3,1000,0.01,"{'alpha': 0.0001, 'l1_ratio': 0.3, 'max_iter': 1000, 'tol': 0.01}",-30.01163479161083,-3.333483548897119,-7.601635571149633,-34.030190406119324,-18.744236079444228,13.437480354044633,297
0.10507780313491821,0.008512428956831828,0.0004692673683166504,0.0002489980664670433,0.0001,0.3,2000,0.0001,"{'alpha': 0.0001, 'l1_ratio': 0.3, 'max_iter': 2000, 'tol': 0.0001}",-30.234537595974366,-3.463964497856847,-7.818476689479487,-34.211648668318944,-18.932156862907412,13.453489715556099,303
0.12187844514846802,0.023112162517705728,0.0004011988639831543,0.00020122474227116837,0.0001,0.3,2000,0.001,"{'alpha': 0.0001, 'l1_ratio': 0.3, 'max_iter': 2000, 'tol': 0.001}",-30.234537595974366,-3.463964497856847,-7.818476689479487,-34.211648668318944,-18.932156862907412,13.453489715556099,303
0.1371721625328064,0.007224757605181948,0.0008712410926818848,0.0009333841242504825,0.0001,0.3,2000,0.01,"{'alpha': 0.0001, 'l1_ratio': 0.3, 'max_iter': 2000, 'tol': 0.01}",-30.234537595974366,-3.463964497856847,-7.818476689479487,-34.211648668318944,-18.932156862907412,13.453489715556099,303
0.247994065284729,0.025044586209303974,0.0007547736167907715,0.0005922016204617396,0.0001,0.3,5000,0.0001,"{'alpha': 0.0001, 'l1_ratio': 0.3, 'max_iter': 5000, 'tol': 0.0001}",-23.03599173585639,-3.6672593477915014,-7.9753024705627436,-31.223953223855524,-16.47562669451654,11.145193032117321,259
