mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_eta0,param_learning_rate,param_loss,param_max_iter,param_penalty,param_tol,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.005011638005574544,0.003001433442676193,0.0004550615946451823,0.00017486084470451046,0.0001,0.001,constant,squared_error,5000,l2,0.0001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'squared_error', 'max_iter': 5000, 'penalty': 'l2', 'tol': 0.0001}",-1073.457878645635,-884.9907705841048,-725.2488376016302,-894.56582894379,142.31688907303516,1390
0.004267772038777669,0.0017370972427231625,0.00022554397583007812,2.0349087414296973e-05,0.0001,0.001,constant,squared_error,5000,l1,0.001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'squared_error', 'max_iter': 5000, 'penalty': 'l1', 'tol': 0.001}",-1073.2123645517477,-884.3672823338975,-725.1523300086874,-894.2439922981108,142.26643774110832,1375
0.005806287129720052,0.004589289638130742,0.0002151330312093099,3.4674036920865176e-05,0.0001,0.001,constant,squared_error,5000,l1,0.0001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'squared_error', 'max_iter': 5000, 'penalty': 'l1', 'tol': 0.0001}",-1073.2123645517477,-884.3672823338975,-725.1523300086874,-894.2439922981108,142.26643774110832,1375
0.0069323380788167315,0.003949554227446095,0.0007104078928629557,0.0004488057486723909,0.0001,0.001,constant,squared_error,5000,elasticnet,0.001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'squared_error', 'max_iter': 5000, 'penalty': 'elasticnet', 'tol': 0.001}",-1073.42104887837,-884.8956128833743,-725.2342198601286,-894.5169605406242,142.3093923428826,1384
0.006481329600016276,0.0027972891815825616,0.00041826566060384113,0.00021309111682262077,0.0001,0.001,constant,squared_error,5000,elasticnet,0.0001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'squared_error', 'max_iter': 5000, 'penalty': 'elasticnet', 'tol': 0.0001}",-1073.42104887837,-884.8956128833743,-725.2342198601286,-894.5169605406242,142.3093923428826,1384
0.01055582364400228,0.0025466397941977348,0.0004413127899169922,0.00023092321505202308,0.0001,0.001,constant,huber,1000,l2,0.001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'huber', 'max_iter': 1000, 'penalty': 'l2', 'tol': 0.001}",-1003.3789611120473,-982.7963073118144,-723.7244200797364,-903.299896167866,127.256761755054,1450
0.041302124659220375,0.011825951346343757,0.0005983511606852213,0.00023623213635475343,0.0001,0.001,constant,huber,1000,l2,0.0001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'huber', 'max_iter': 1000, 'penalty': 'l2', 'tol': 0.0001}",-1041.8688308345068,-1007.2386462492016,-721.3772231767463,-923.4949000868182,143.61633823198585,1516
0.02375483512878418,0.010797542747310217,0.00039005279541015625,0.00017819945400593786,0.0001,0.001,constant,huber,1000,l1,0.001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'huber', 'max_iter': 1000, 'penalty': 'l1', 'tol': 0.001}",-988.9849740431449,-981.0280343456517,-722.5529316847357,-897.5219800245108,123.76443789186052,1420
0.05726440747578939,0.020555588969897086,0.0003406206766764323,4.073276741862897e-05,0.0001,0.001,constant,huber,1000,l1,0.0001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'huber', 'max_iter': 1000, 'penalty': 'l1', 'tol': 0.0001}",-1037.9055216520487,-1005.6994199647314,-718.0124860274676,-920.5391425480826,143.81027593682313,1501
0.01672705014546712,0.006982857414535434,0.00026607513427734375,4.6702461148228335e-05,0.0001,0.001,constant,huber,1000,elasticnet,0.001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'huber', 'max_iter': 1000, 'penalty': 'elasticnet', 'tol': 0.001}",-1002.5759821815242,-982.5278875152283,-723.5474686576315,-902.8837794514615,127.07377332818139,1444
0.04102595647176107,0.01745626652121483,0.00043694178263346356,0.00016493860178890067,0.0001,0.001,constant,huber,1000,elasticnet,0.0001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'huber', 'max_iter': 1000, 'penalty': 'elasticnet', 'tol': 0.0001}",-1041.2718983822128,-1007.0091848976971,-720.8723354914778,-923.0511395904626,143.644665764755,1507
0.026287635167439777,0.006545772736101414,0.0005360444386800131,0.00017156204393162624,0.0001,0.001,constant,huber,2000,l2,0.001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'huber', 'max_iter': 2000, 'penalty': 'l2', 'tol': 0.001}",-1003.3789611120473,-982.7963073118144,-723.7244200797364,-903.299896167866,127.256761755054,1450
0.043196678161621094,0.017345777308419165,0.0005749861399332682,0.00037846461078283144,0.0001,0.001,constant,huber,2000,l2,0.0001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'huber', 'max_iter': 2000, 'penalty': 'l2', 'tol': 0.0001}",-1041.8688308345068,-1007.2386462492016,-721.3772231767463,-923.4949000868182,143.61633823198585,1516
0.017503102620442707,0.005619176296640625,0.00038162867228190106,0.00014726194380141025,0.0001,0.001,constant,huber,2000,l1,0.001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'huber', 'max_iter': 2000, 'penalty': 'l1', 'tol': 0.001}",-988.9849740431449,-981.0280343456517,-722.5529316847357,-897.5219800245108,123.76443789186052,1420
0.04310377438863119,0.01310879108833589,0.0005252361297607422,0.00017409791986285368,0.0001,0.001,constant,huber,2000,l1,0.0001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'huber', 'max_iter': 2000, 'penalty': 'l1', 'tol': 0.0001}",-1037.9055216520487,-1005.6994199647314,-718.0124860274676,-920.5391425480826,143.81027593682313,1501
0.02500184377034505,0.001611694715049973,0.0005013942718505859,0.00022180010918738653,0.0001,0.001,constant,huber,2000,elasticnet,0.001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'huber', 'max_iter': 2000, 'penalty': 'elasticnet', 'tol': 0.001}",-1002.5759821815242,-982.5278875152283,-723.5474686576315,-902.8837794514615,127.07377332818139,1444
