mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_max_iter,param_tol,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.08765896161397298,0.0180151716071854,0.003729661305745443,0.004268181124367225,0.0001,1000,0.0001,"{'alpha': 0.0001, 'max_iter': 1000, 'tol': 0.0001}",-53.48389671471882,-24.19916018970517,-79.3531225698971,-52.345393158107036,22.530897811971005,53
0.09832302729288737,0.016400003438996606,0.0007193088531494141,4.984526103032033e-05,0.0001,1000,0.001,"{'alpha': 0.0001, 'max_iter': 1000, 'tol': 0.001}",-53.48389671471882,-24.19916018970517,-79.3531225698971,-52.345393158107036,22.530897811971005,53
0.09417287508646648,0.02150353782907931,0.0005474090576171875,0.0001263921329503577,0.0001,1000,0.01,"{'alpha': 0.0001, 'max_iter': 1000, 'tol': 0.01}",-53.48389671471882,-24.19916018970517,-79.35115603876478,-52.344737647729595,22.530112058733014,52
0.14840237299601236,0.019125901781231625,0.0003456274668375651,3.392606928255171e-05,0.0001,2000,0.0001,"{'alpha': 0.0001, 'max_iter': 2000, 'tol': 0.0001}",-45.203600510670064,-21.5558308413221,-78.98173137537984,-48.58038757579067,23.565306861277346,49
0.14191985130310059,0.004084427225187752,0.0007837613423665365,0.0005086614551913337,0.0001,2000,0.001,"{'alpha': 0.0001, 'max_iter': 2000, 'tol': 0.001}",-45.203600510670064,-21.5558308413221,-78.98173137537984,-48.58038757579067,23.565306861277346,49
0.11026215553283691,0.045733635978217335,0.00042120615641276043,0.00015785474683192171,0.0001,2000,0.01,"{'alpha': 0.0001, 'max_iter': 2000, 'tol': 0.01}",-45.203600510670064,-21.5558308413221,-79.35115603876478,-48.70352913025232,23.72427770486268,51
0.21030044555664062,0.015852719267293633,0.00045990943908691406,0.0001643971741577288,0.0001,5000,0.0001,"{'alpha': 0.0001, 'max_iter': 5000, 'tol': 0.0001}",-36.859441190476026,-18.384680439466102,-76.31011609559924,-43.85141257518046,24.159260086236074,46
0.2574929396311442,0.02738515385721108,0.0003654162089029948,5.38598540546499e-05,0.0001,5000,0.001,"{'alpha': 0.0001, 'max_iter': 5000, 'tol': 0.001}",-36.859441190476026,-18.384680439466102,-76.31011609559924,-43.85141257518046,24.159260086236074,46
0.19197726249694824,0.1013869837626829,0.0005218982696533203,0.0002068787379069381,0.0001,5000,0.01,"{'alpha': 0.0001, 'max_iter': 5000, 'tol': 0.01}",-36.859441190476026,-18.384680439466102,-79.35115603876478,-44.86509255623563,25.525093889380532,48
0.03623223304748535,0.0024502972838917184,0.0004107952117919922,0.00018139449988913394,0.001,1000,0.0001,"{'alpha': 0.001, 'max_iter': 1000, 'tol': 0.0001}",-30.375266226485284,-15.293882494644338,-70.97997178544446,-38.88304016885803,23.516261015399945,41
0.04572176933288574,0.00539943137592993,0.0004153251647949219,0.00017787144551631014,0.001,1000,0.001,"{'alpha': 0.001, 'max_iter': 1000, 'tol': 0.001}",-30.375266226485284,-15.293882494644338,-70.97997178544446,-38.88304016885803,23.516261015399945,41
0.024908145268758137,0.01508900674791966,0.00022204717000325522,2.978886194369709e-05,0.001,1000,0.01,"{'alpha': 0.001, 'max_iter': 1000, 'tol': 0.01}",-32.82445447379449,-17.02491182350799,-79.20465233965233,-43.01800621231828,26.388272716596813,43
0.06613961855570476,0.0022858179010139903,0.0007025400797526041,4.222829119378357e-05,0.001,2000,0.0001,"{'alpha': 0.001, 'max_iter': 2000, 'tol': 0.0001}",-18.302999590389415,-13.756761612406686,-58.82300475496045,-30.294255319252187,20.25807210656502,24
0.08559425671895345,0.004022060810713429,0.0005314350128173828,0.0003237187613087831,0.001,2000,0.001,"{'alpha': 0.001, 'max_iter': 2000, 'tol': 0.001}",-18.302999590389415,-13.756761612406686,-61.295401227835015,-31.118387476877036,21.418935378651028,26
0.03204139073689779,0.017305743438244113,0.0006215572357177734,0.0001902206761882703,0.001,2000,0.01,"{'alpha': 0.001, 'max_iter': 2000, 'tol': 0.01}",-32.82445447379449,-17.02491182350799,-79.20465233965233,-43.01800621231828,26.388272716596813,43
0.15686694780985513,0.014152711441674095,0.000888983408610026,0.0008195965086090779,0.001,5000,0.0001,"{'alpha': 0.001, 'max_iter': 5000, 'tol': 0.0001}",-18.857359252761647,-14.199217789878848,-47.153000352800646,-26.736525798480383,14.561339118649359,19
0.13537518183390299,0.05578160912956392,0.0006489753723144531,0.0005125582848113123,0.001,5000,0.001,"{'alpha': 0.001, 'max_iter': 5000, 'tol': 0.001}",-17.252939985798857,-14.198083097425355,-61.295401227835015,-30.915474770353075,21.518023241360858,25
0.033299763997395836,0.021216416941158334,0.00025765101114908856,3.336970649768309e-05,0.001,5000,0.01,"{'alpha': 0.001, 'max_iter': 5000, 'tol': 0.01}",-32.82445447379449,-17.02491182350799,-79.20465233965233,-43.01800621231828,26.388272716596813,43
0.03044581413269043,0.004989212481507037,0.00046952565511067707,0.0002666693303782925,0.01,1000,0.0001,"{'alpha': 0.01, 'max_iter': 1000, 'tol': 0.0001}",-19.658448251455777,-16.366704771222135,-51.6832024915096,-29.236118504729166,15.929272392194521,23
0.016347805658976238,0.0017827982749367825,0.0003739198048909505,0.00015677918636440688,0.01,1000,0.001,"{'alpha': 0.01, 'max_iter': 1000, 'tol': 0.001}",-18.505910469997243,-15.250713887873808,-47.293140538536875,-27.016588298802642,14.399143591317518,20
